,Topic,TweetId,AuthorId,AuthorName,AuthorUsername,#urls,urls,Text,canonical_urls
13722,6.0,1400256853532086276,2170413431,M Aman ullah awan,paperteacher121,0,https://t.co/OUyu1Oze8m,A third climate activist is expected to be elected to Exxon’s board https://t.co/OUyu1Oze8m,
13725,6.0,1400252888253874176,247803955,Mark,pawyai1,0,https://t.co/4jJmoQgJFb,"A third climate activist is expected to be elected to Exxon's board
https://t.co/4jJmoQgJFb",
13730,6.0,1400246168827928576,1352147540448325635,officialBiznow,OBiznow,0,https://t.co/MIAGVISGKS,A third climate activist is expected to be elected to Exxon’s board https://t.co/MIAGVISGKS,
13731,6.0,1400243439741116417,528986496,🗣️dubvLIVE.com🇺🇲➡️🌎🔊,dubvNOW,0,https://t.co/xbR7KKOn4p,A third climate activist is expected to be elected to Exxon's board https://t.co/xbR7KKOn4p https://t.co/qAe4bmg9BQ,
13732,6.0,1400243439741116417,528986496,🗣️dubvLIVE.com🇺🇲➡️🌎🔊,dubvNOW,1,https://t.co/qAe4bmg9BQ,A third climate activist is expected to be elected to Exxon's board https://t.co/xbR7KKOn4p https://t.co/qAe4bmg9BQ,
13733,6.0,1400243385223503874,1179100450248892417,Sahal Farhan,SahalFarhan1,0,https://t.co/FZl7WN2f7B,Exxon expects third climate activist to be elected to board https://t.co/FZl7WN2f7B,
13735,6.0,1400240978838134789,324916259,EIN Presswire: Shell Newswire,EINShellNews,0,https://t.co/swE6vpYnQB,A third climate activist is expected to be elected to Exxon's board https://t.co/swE6vpYnQB,
13736,6.0,1400239734710968320,1420660507,Woody,Knewz_Currently,0,https://t.co/iMnLnLkJ52,A third climate activist is expected to be elected to Exxon's board https://t.co/iMnLnLkJ52 #NEWS https://t.co/NrshFasP58,
13737,6.0,1400239734710968320,1420660507,Woody,Knewz_Currently,1,https://t.co/NrshFasP58,A third climate activist is expected to be elected to Exxon's board https://t.co/iMnLnLkJ52 #NEWS https://t.co/NrshFasP58,
13739,6.0,1400239190776815617,264324755,Sentinels24,Sentinels24,0,https://t.co/WcVx41KncE,A third climate activist is expected to be elected to the Exxon board of directors - https://t.co/WcVx41KncE #pickmenomics #biden #trump #usa #radio #webplayer https://t.co/Z9OF6VbioT,
13740,6.0,1400239190776815617,264324755,Sentinels24,Sentinels24,1,https://t.co/Z9OF6VbioT,A third climate activist is expected to be elected to the Exxon board of directors - https://t.co/WcVx41KncE #pickmenomics #biden #trump #usa #radio #webplayer https://t.co/Z9OF6VbioT,
13741,6.0,1400238320706375683,16184358,CNN Business,CNNBusiness,0,https://t.co/Ll6YrJuAFS,"ExxonMobil said it expects a third activist shareholder will be elected to its board of directors, following a contentious vote https://t.co/Ll6YrJuAFS",
13742,6.0,1400237204589268992,78456241,Dizzed.com,Dizzedcom,0,https://t.co/u8bhbDhtVZ,A third climate activist is expected to be elected to Exxon’s board https://t.co/u8bhbDhtVZ,
13745,6.0,1400233513190821890,3301926908,GridPointWeather,gridpointwx,0,https://t.co/9yEoWK0YHw,A third #CLIMATE activist is expected to be elected to Exxons board https://t.co/9yEoWK0YHw  #GlobalWarming #climatechange,
13746,6.0,1400233408068997125,3111226033,Tim Melino,TimMelino,0,https://t.co/nGQxMEiQO2,A third #CLIMATE activist is expected to be elected to Exxons board https://t.co/nGQxMEiQO2 #GPWX #GlobalWarming #climatechange,
13747,6.0,1400233152497405957,2940557482,360MediaX,360mediaX,0,https://t.co/PrEdNMZWuN,A third climate activist is expected to be elected to Exxon's board https://t.co/PrEdNMZWuN,
13751,6.0,1400230050130169857,475968318,Sagar,hlosagar,0,https://t.co/aaahsezvHC,A third climate activist is expected to be elected to Exxon’s board https://t.co/aaahsezvHC,
13752,6.0,1400229939409047555,721554985528328196,Jackie Cook,FundVotes,0,https://t.co/8OmJRoukqN,.#Exxon's 8-K SEC filing confirms 3rd @EngineNo_1 director elected to #Exxon's board + climate lobbying proposal filed by @BNPParibas supported by 64% of shareholders. https://t.co/8OmJRoukqN,
13753,6.0,1400229140532432899,1259491957186990082,tellusdaily,tellusdaily1,0,https://t.co/d4T6EuWGi3,A third climate activist is expected to be elected to Exxon’s board https://t.co/d4T6EuWGi3,
13754,6.0,1400228307241771016,713523037560111105,abhay kumar,jeguru1,0,https://t.co/UMlxybULjg,A third climate activist is expected to be elected to Exxon’s board https://t.co/UMlxybULjg,
13756,6.0,1400228008338722818,5735812,Sarah Shewey 🕊,pinkcloud,0,https://t.co/vxniAmHmw8,"LEGENDARY power move!!! @andykarsner is giving climate activist Jedis a new hope! 

https://t.co/vxniAmHmw8",
13759,6.0,1400225820698808320,618315974,Demetria Devonne,DemiLovatoTH,0,https://t.co/mGS9jn6tU8,@null Exxon expects third climate activist to be elected to board ExxonMobil said it e  https://t.co/mGS9jn6tU8,
13760,6.0,1400225790143303680,3346003965,barry allen,gdibarry,0,https://t.co/z8A7pc17EM,@null Exxon expects third climate activist to be elected to board ExxonMobil said it e  https://t.co/z8A7pc17EM,
13761,6.0,1400225768853192716,177610749,Rainer Ebbers,pdbrebbe,0,https://t.co/VjdlutzRNU,Exxon expects third climate activist to be elected to board news https://t.co/VjdlutzRNU,
13762,6.0,1400225227796144128,212172770,Strawberry NG News,StrawberryNG,0,https://t.co/mzVyugTWx5,A third climate activist is expected to be elected to Exxon's board https://t.co/mzVyugTWx5,
13764,6.0,1400224727470206979,4725957312,Radio TFI (Home of The Taxi Stand Hour),TheRadioTFI,0,https://t.co/8tZ5LWd2LS,A third climate activist is expected to be elected to Exxon's board https://t.co/8tZ5LWd2LS,
13765,6.0,1400224449295683598,971401388860243970,Feedpushr feeds.,feedpushr,0,https://t.co/onvySVTglz,"Exxon expects third climate activist to be elected to board
https://t.co/onvySVTglz",
13782,6.0,1400215872879435780,241983890,Mike Walker,New_Narrative,0,https://t.co/gTvmlhfDCb,"Climate activists gain third seat on Exxon Mobil's board 

 https://t.co/gTvmlhfDCb",
13790,6.0,1400210667303489546,19539716,Friends of the Earth (Action),foe_us,0,https://t.co/TCsGkSQSal,"HUGE WINS! Last week, @Shell was ordered to cut emissions by 45%, @exxonmobil gained 2 climate activists on its board, &amp; @Chevron shareholders forced the oil giant to reduce its product emissions!

Big Oil, beware – this is only the beginning.
https://t.co/TCsGkSQSal",
13802,6.0,1400205497697857539,71731476,Darrick Lin,DarrickLin,0,https://t.co/JcYXH2gtNO,"Reuters | BLACKROCK goes against BP (British Petroleum) board in climate action like it did with Exxon-Mobil.

Top BP investor &amp; the world’s biggest asset manager with $9 TRILLION under management, BLACKROCK (CEO Larry Fink) calls for faster climate action.https://t.co/JcYXH2gtNO",
13804,6.0,1400204963700264964,15489945,Andrew Freedman,afreedma,0,https://t.co/WbzGdZJihn,"Climate activist investment group picks up a third seat on ExxonMobil's board, now that more shareholder ballots have been counted. Stunning success for Engine No.1 even bigger blow to Exxon mgmt. (correct link this time) https://t.co/WbzGdZJihn",
13808,6.0,1400204366192119812,1391112295640563713,Daniel L Jankowski,DanielLJankows1,0,https://t.co/a4C9eBikz5,Climate activists gain third seat on Exxon Mobil's board https://t.co/a4C9eBikz5,
13813,6.0,1400202501580750848,14438014,Brian_Henderson,brian_henderson,0,https://t.co/iKJAtEffJn,"Exxon shareholders elect 3 directors nominated by hedge fund Engine No. 1 to the company's 12 member board, the oil giant said, extending the fund's upset victory in a battle over climate change strategy.
https://t.co/iKJAtEffJn",
13827,6.0,1400193166138130432,52144546,"Dragana Mendel, MBA",DraganaMendel,0,https://t.co/Qz716FNwO3,"An activist investor is likely to pick up a third seat on the Exxon Mobil board, giving it additional leverage to press the oil giant to address investor concerns about climate change. Good news for $XOM shareholders, people &amp; planet. #climatechange  https://t.co/Qz716FNwO3",
13838,6.0,1400186140712476683,18816140,EDF+Business,EDFbiz,0,https://t.co/LM5Y5D3FGk,BREAKING: ExxonMobil activist investor Engine No. 1 is expected to win a third seat on the oil giant’s board via @climate: https://t.co/LM5Y5D3FGk,
13841,6.0,1400184362554073101,288370667,Simon Casey,sjcasey,0,https://t.co/E25Bq9JXWS,Exxon investors also voted for more transparency on political and climate lobbying https://t.co/E25Bq9JXWS,
13847,6.0,1400178228199923729,783719151684685824,Bloomberg Green,climate,0,https://t.co/DvwcoPn3FB,"Breaking: Exxon Mobil activist investor Engine No. 1 is expected to win a third seat on the oil giant’s board, according to people familiar with the matter, Bloomberg News reports https://t.co/DvwcoPn3FB",
13856,6.0,1400163232950767617,1092471772044189698,For Good Ventures,ForGoodVentures,0,https://t.co/zv4HFaP3Cb,"This is a big win for climate supporters!

#governance #esg #climatechange

https://t.co/zv4HFaP3Cb",
13865,6.0,1400150226631946241,1287941427138199552,Burns Litigation,BlgLitigation,0,https://t.co/kexZk7LR3D,"Exxon moves New York City's new climate case to Federal Court.
https://t.co/kexZk7LR3D
#lawsuit #law #legal #justice #attorney #lawyer",
13873,6.0,1400135531527389186,132236823,Missouri Coalition for the Environment,MoEnvironment,0,https://t.co/WUVU7ra5cf.,"""Big Oil was dealt a stunning defeat on Wednesday when shareholders of Exxon Mobil elected at least two board candidates nominated by activist investors who pledged to steer the company toward cleaner energy and away from oil and gas.""
Read more at https://t.co/WUVU7ra5cf.",
13875,6.0,1400132572026486784,2996801,WBUR,WBUR,0,https://t.co/pL2GJmxghz,ExxonMobil shareholders have elected two board members backed by activist investors. @OnPointRadio explores this new chapter in the battle to make energy companies face the threat of climate change. https://t.co/pL2GJmxghz,
13882,6.0,1400125309165375491,20068053,EDF,EnvDefenseFund,0,https://t.co/oLLkvW2PHC,This is huge: Exxon shareholders elected two of the four board candidates nominated by activist investors. https://t.co/oLLkvW2PHC,
13895,6.0,1400099527361761281,1395300777124581376,Invest Club Hub,InvestClubHub,0,https://t.co/y76atVdcpl,"#exxon #engine 
Investors Give Exxon Payback for Frustrations on Strategy and Climate

Some of world’s biggest investment firms help elect dissident candidates for energy giant’s board

More:
https://t.co/y76atVdcpl https://t.co/yqH5ZqXShm",
13896,6.0,1400099527361761281,1395300777124581376,Invest Club Hub,InvestClubHub,1,https://t.co/yqH5ZqXShm,"#exxon #engine 
Investors Give Exxon Payback for Frustrations on Strategy and Climate

Some of world’s biggest investment firms help elect dissident candidates for energy giant’s board

More:
https://t.co/y76atVdcpl https://t.co/yqH5ZqXShm",
13915,6.0,1400074922085568515,1361732951885680646,The Grove Sustainability Project,grovesustain,0,https://t.co/S3lB4eMYlj,"Hedge fund Engine No. 1 has leveraged investors to force Exxon to shift to carbon neutrality.
https://t.co/S3lB4eMYlj",
13923,6.0,1400067901072318466,84394230,PSR Environment,PSRenvironment,0,https://t.co/iOfYUU4TQ4,"It is time for People over Profit! We are excited for what is to come with the addition of 2 new activist Exxon Board members and Chevron’s new stakeholder proposal as investors say it’s time for a greener future.🌍♻️ #change #ClimateAction 
https://t.co/iOfYUU4TQ4",
13924,6.0,1400067423177424896,23112236,On Point,OnPointRadio,0,https://t.co/I4ACeBt0mZ,Today: ExxonMobil shareholders have elected two board members backed by activist investors. We discuss the new chapter in the battle to make energy companies face the threat of climate change. https://t.co/I4ACeBt0mZ,
13940,6.0,1399980361732481024,2217959742,Miguel Chamochin,MiguelChamochin,0,https://t.co/sqg4DMEqhc,#Climate #change: last week’s #shakeup of #Exxon #Mobil Corp.’s #board of directors is a signal to #corporate #America that #ambivalence and #greenwashing will no longer be enough https://t.co/sqg4DMEqhc https://t.co/Uuk9UMLlgP,
13941,6.0,1399980361732481024,2217959742,Miguel Chamochin,MiguelChamochin,1,https://t.co/Uuk9UMLlgP,#Climate #change: last week’s #shakeup of #Exxon #Mobil Corp.’s #board of directors is a signal to #corporate #America that #ambivalence and #greenwashing will no longer be enough https://t.co/sqg4DMEqhc https://t.co/Uuk9UMLlgP,
13950,6.0,1399943606354464768,1249771979927965698,Uplifting News,rUpliftingNews,0,https://t.co/xrnKE265mD,At least 2 climate-activist-backed nominees elected to Exxon's board | https://t.co/xrnKE265mD #news,
13969,6.0,1399891658418884612,21770520,John Lounsbury,jlounsbury59,0,https://t.co/f2nQlSnJIT,"Engine No. 1's Big Win Over Exxon Shows Activist Hedge Funds Joining Fight Against Climate Change
by @MarkDesJardin  from @penn_state 
&amp; @TimaBansal  from @WesternU 

https://t.co/f2nQlSnJIT

""could signal a big shift in how hedge funds and other investors view sustainability"" https://t.co/K2BjhNV7wH",
13970,6.0,1399891658418884612,21770520,John Lounsbury,jlounsbury59,1,https://t.co/K2BjhNV7wH,"Engine No. 1's Big Win Over Exxon Shows Activist Hedge Funds Joining Fight Against Climate Change
by @MarkDesJardin  from @penn_state 
&amp; @TimaBansal  from @WesternU 

https://t.co/f2nQlSnJIT

""could signal a big shift in how hedge funds and other investors view sustainability"" https://t.co/K2BjhNV7wH",
13973,6.0,1399885994367885321,19539716,Friends of the Earth (Action),foe_us,0,https://t.co/TCsGkSQSal,"HUGE WINS! Last week, @Shell was ordered to cut emissions by 45%, @exxonmobil gained 2 climate activists on its board, &amp; @Chevron shareholders forced the oil giant to reduce its product emissions!

Big Oil, beware – this is only the beginning.
https://t.co/TCsGkSQSal",
13994,6.0,1399832625993465868,19284350,Peer de Rijk,peerderijk,0,https://t.co/pK50mQ2FrR,Guyanese citizens challenge ExxonMobil offshore drilling on climate grounds | Guyana | The Guardian https://t.co/pK50mQ2FrR,
14000,6.0,1399810911221784577,253615321,Alexander von Witzleben,AlexWitzleben,0,https://t.co/oG4R2KddQE,#Equinor and #Exxon bet $8 bln on Brazilian field with reduced emissions... days after defeats for oil companies amid a growing push by investors and activists to make the industry more proactive in combating climate change https://t.co/oG4R2KddQE #oilandgas #ClimateActionNow,
14016,6.0,1399787957415038978,1334821283947802625,Build To Exit,BuildToExit,0,https://t.co/6NhXK7NBcL,Engine No. 1 wins at least 2 Exxon board seats as activist pushes for climate strategy change https://t.co/6NhXK7NBcL #ecommerce #BuildtoExit #business #businessidea #entrepreneur,
14019,6.0,1399783143142346754,279765578,LatinAmericaReporter,SandraAWeiss,0,https://t.co/GuuWwgKFLx,Guyanese citizens challenge ExxonMobil offshore drilling on climate grounds https://t.co/GuuWwgKFLx,
14032,6.0,1399762665170292748,4804640717,Sustainable Biz,BizSustainably,0,https://t.co/cqSOPbcEdg,One of the most expensive #WallStreet shareholder battles could signal a big shift in how hedge funds &amp; other investors view #sustainability. @ExxonMobil shareholders approved board members nominated by @EngineNo_1. #ESG #oil #sustainability https://t.co/cqSOPbcEdg,
14033,6.0,1399759165183205378,98903407,Davies,_Davies_,0,https://t.co/WMOOFwIQPj,Recent climate change developments serve as a stark wake-up call to issuers in the extractive sector to implement a robust climate strategy. We set out the key considerations for boards and management. https://t.co/WMOOFwIQPj #climatechange #corpgov https://t.co/aSfdPO1fdZ,
14034,6.0,1399759165183205378,98903407,Davies,_Davies_,1,https://t.co/aSfdPO1fdZ,Recent climate change developments serve as a stark wake-up call to issuers in the extractive sector to implement a robust climate strategy. We set out the key considerations for boards and management. https://t.co/WMOOFwIQPj #climatechange #corpgov https://t.co/aSfdPO1fdZ,
14035,6.0,1399758346442399750,920207767285223424,Will Hares,WillHares,0,https://t.co/S2soPLBn5T,".@EngineNo_1 the small activist investor (rank 182 of Exxon) won an unprecedented proxy battle at $XOM's AGM last week resulting in 2 maybe 3 new directors 
Its remaining holdings have limited energy exposure (just $NEE) suggesting climate-driven activism may be a one-off |#oott https://t.co/S2soPLBn5T",
14042,6.0,1399752093376958465,2546837940,Frances Sinclair,francessinclai5,0,https://t.co/ETr5aBNLT2,Guyanese citizens challenge ExxonMobil offshore drilling on climate grounds https://t.co/ETr5aBNLT2,
14043,6.0,1399752093020442628,2546837940,Frances Sinclair,francessinclai5,0,https://t.co/ETr5aBNLT2,Guyanese citizens challenge ExxonMobil offshore drilling on climate grounds https://t.co/ETr5aBNLT2,
14045,6.0,1399750478846627842,1079458941606772738,PEREZ JR 🇧🇷 🇪🇸 🇵🇹 🇪🇺,JOSEPEREZJR01,0,https://t.co/8Dmhqctnwq,Engine No. 1's big win over #Exxon shows activist #hedgefunds joining fight against #climatechange https://t.co/8Dmhqctnwq via @ConversationUS,
